filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
murmur__162_1307101835989_A.wav,0.6574795842170715,0.12538936734199524,254.46053871143533,285.3108932438319,487.24752987132354,0.013667771796218487,-353.372314453125,210.29148864746094,82.0431900024414,3.211071252822876,3.6700828075408936,24.025259017944336,16.957130432128906,-0.7663106322288513,0.7490534782409668,12.68772029876709,10.79305362701416,-1.9262418746948242,-5.191000938415527,2.8234786987304688,6.39625883102417,0.8794659376144409,-2.6377670764923096,0.9691243171691895,3.7194249629974365,0.5824512839317322,murmur
murmur__116_1306258689913_A.wav,0.6912561655044556,0.05406248942017555,283.5857313649862,353.1085486555414,554.7694052419355,0.01372569094422043,-387.4215393066406,189.01625061035156,65.7669906616211,-0.9313004016876221,10.69736385345459,31.30376434326172,15.19820499420166,-9.306563377380371,-5.699717044830322,12.42227840423584,13.662115097045898,0.6472457647323608,-2.8600103855133057,5.679417133331299,9.088537216186523,3.014514446258545,-0.18053986132144928,3.9523487091064453,5.961437702178955,1.5180106163024902,murmur
murmur__160_1307100683334_B.wav,0.6594414114952087,0.33388713002204895,252.94173730947622,272.0227872166563,442.9035233733755,0.014586316903214774,-267.6155090332031,220.9922637939453,81.18331909179688,-4.366054534912109,-1.6264164447784424,25.13082504272461,21.584064483642578,2.188161849975586,-0.14272500574588776,10.142084121704102,10.208271980285645,0.3949320614337921,-2.583578109741211,3.098189353942871,5.141332149505615,0.6674901247024536,-1.5676206350326538,1.210025429725647,2.547560691833496,0.04270761460065842,murmur
murmur__116_1306258689913_C.wav,0.6400350332260132,0.022867511957883835,378.3590233163158,428.4214769382724,826.3599406745317,0.021490472652497598,-451.254150390625,203.87271118164062,48.38519287109375,-22.48226547241211,11.60719108581543,46.66508483886719,23.543066024780273,-10.26990795135498,-4.841544151306152,15.992765426635742,11.839438438415527,-6.301325798034668,-6.941300392150879,5.403248310089111,6.227233409881592,-3.185426950454712,-3.753117799758911,4.125579833984375,4.322547435760498,-3.7347848415374756,murmur
murmur__112_1306243000964_A.wav,0.680316150188446,0.043120212852954865,307.83390796287654,388.2848791278666,662.5477349580224,0.01322246190920398,-420.93780517578125,173.1882781982422,58.339324951171875,-5.0522236824035645,3.7738850116729736,23.486473083496094,13.465806007385254,-2.077815294265747,6.029838562011719,21.867328643798828,17.60365104675293,0.29824236035346985,-4.561888217926025,4.830940246582031,9.570783615112305,3.943946123123169,0.2427855283021927,3.8680219650268555,5.965532302856445,1.7324316501617432,murmur
murmur__122_1306325762831_C.wav,0.7343824505805969,0.028360355645418167,336.77040331783473,436.54022382862075,802.9382982689316,0.013937289289419088,-469.6974792480469,195.08035278320312,45.223087310791016,-23.586849212646484,9.356976509094238,45.22266387939453,25.994998931884766,-5.023660182952881,-0.07427594065666199,19.531944274902344,15.425193786621094,-2.6591382026672363,-4.1827168464660645,7.953803539276123,10.151599884033203,1.6379635334014893,-0.21148593723773956,5.809257984161377,5.816718101501465,-1.4376857280731201,murmur
murmur__196_1308141034858_B.wav,0.6702266335487366,0.08367316424846649,401.1559355735412,395.89793822170867,806.2239537028805,0.02539270870376956,-321.8282470703125,166.04498291015625,53.22496032714844,-9.898412704467773,0.9900896549224854,25.774898529052734,18.79402732849121,-1.1189343929290771,-1.7212746143341064,10.347831726074219,10.995036125183105,0.8431349396705627,-2.205780029296875,4.0169677734375,6.088822841644287,0.4958341419696808,-2.7539632320404053,0.34653785824775696,2.458991765975952,-0.2647937834262848,murmur
murmur__200_1308144251434_D.wav,0.69428551197052,0.09280133992433548,375.40121784288414,381.31305994632874,758.0651673274253,0.02380334654850746,-343.5950927734375,205.1849365234375,58.91680145263672,-18.904170989990234,-2.054356098175049,27.338966369628906,15.500568389892578,-6.728623390197754,-1.3945724964141846,14.988245010375977,12.424402236938477,-0.9736714363098145,-1.7838517427444458,6.546956539154053,6.26121711730957,-0.8210299611091614,-0.7726583480834961,4.880640506744385,4.26052713394165,-1.4806917905807495,murmur
murmur__185_1308073325396_B.wav,0.660706102848053,0.06675050407648087,315.8573082908756,360.281934281721,668.6082047560021,0.015837030271398746,-385.5271301269531,215.0966033935547,65.92484283447266,-13.24026107788086,2.3906595706939697,28.62190055847168,14.130732536315918,-6.395759582519531,3.146160840988159,20.546537399291992,14.562962532043457,-2.056612730026245,-2.879474639892578,6.133971214294434,4.541567802429199,-4.033480167388916,-2.7832536697387695,5.814950466156006,6.646057605743408,-0.03421027213335037,murmur
murmur__193_1308078104592_C.wav,0.6522282361984253,0.24851016700267792,346.21433989827807,327.54596620980186,657.8330592105264,0.022392406798245616,-283.6265563964844,259.95477294921875,76.69409942626953,-25.3365421295166,-10.818888664245605,24.186546325683594,13.898234367370605,-9.279572486877441,-2.7910943031311035,14.953998565673828,10.86354923248291,-4.63418436050415,-4.788564205169678,5.531477928161621,5.362657070159912,-3.1041524410247803,-3.1807854175567627,3.988074541091919,4.400867462158203,-1.6746340990066528,murmur
murmur__195_1308140095331_A.wav,0.6278061866760254,0.029540762305259705,348.53805734088587,422.8445587881706,706.8218427835052,0.017975797358247423,-448.7081604003906,214.58538818359375,55.240596771240234,-20.328828811645508,5.210848331451416,33.1804313659668,12.27563190460205,-10.206313133239746,5.477489471435547,27.038867950439453,16.71833038330078,-6.232514381408691,-7.287772178649902,5.669478416442871,5.872386932373047,-3.872506618499756,-3.7161953449249268,4.334024906158447,4.058125972747803,-3.0551602840423584,murmur
murmur__193_1308078104592_B.wav,0.6555154323577881,0.2569129168987274,295.673381922319,312.915289164709,571.7216011527535,0.016512784090909092,-282.09197998046875,233.30987548828125,75.91897583007812,-13.601746559143066,-2.974099636077881,27.118349075317383,18.45466423034668,-3.4393558502197266,-0.9995462894439697,12.834074020385742,9.981311798095703,-3.10791015625,-4.476294994354248,3.6921722888946533,4.760015487670898,-1.0697020292282104,-1.5373010635375977,3.1962578296661377,3.3247084617614746,-0.8782941102981567,murmur
murmur__171_1307971016233_E.wav,0.6206029653549194,0.2716219127178192,388.64995196667417,378.9284340813416,688.4805215371622,0.02247413429054054,-257.56329345703125,258.5171203613281,70.986572265625,-28.743240356445312,-8.783551216125488,26.97870445251465,12.078325271606445,-15.961932182312012,-10.823630332946777,8.84355640411377,7.432314395904541,-5.9084601402282715,-3.936887502670288,7.954303741455078,7.513328552246094,-2.630298614501953,-4.149214744567871,2.6414437294006348,3.280921697616577,-2.8435850143432617,murmur
murmur__197_1308141235553_C.wav,0.6741020083427429,0.21319428086280823,310.89521521480293,337.27532758653297,618.8165621182818,0.01850061074918567,-302.8817138671875,231.7476806640625,70.62352752685547,-18.19869613647461,-2.5440759658813477,31.441469192504883,21.050832748413086,-5.550424575805664,-4.796354293823242,12.03201961517334,12.774879455566406,0.3602554500102997,-2.1697895526885986,5.380582809448242,6.168452262878418,-0.8635687232017517,-2.771779775619507,1.792064905166626,2.636986255645752,-1.418742299079895,murmur
murmur__171_1307971016233_D1.wav,0.6298463940620422,0.2837345004081726,365.5180137901862,342.001812870975,660.7668033316115,0.02380471978305785,-254.5129852294922,254.6297607421875,76.88597106933594,-21.896997451782227,-8.666914939880371,24.507793426513672,13.330289840698242,-11.261218070983887,-7.399546146392822,8.874995231628418,6.418002128601074,-5.983851432800293,-4.520962238311768,5.535205841064453,5.13546085357666,-2.6067066192626953,-2.307375431060791,3.9463276863098145,3.238003730773926,-2.9923319816589355,murmur
murmur__165_1307109069581_C2.wav,0.6834853887557983,0.044892627745866776,364.01570447310235,376.1804126266532,737.1097172532126,0.021338346962616824,-417.07373046875,209.8160400390625,63.17123794555664,-18.080495834350586,-5.175991535186768,23.450843811035156,13.640928268432617,-6.80400276184082,-0.6171616911888123,16.92815589904785,14.933130264282227,-0.2535513639450073,-3.6614773273468018,4.325503349304199,5.357523441314697,-1.8578277826309204,-3.1149439811706543,3.3566272258758545,5.448725700378418,0.0941440612077713,murmur
murmur__197_1308141235553_A.wav,0.6196502447128296,0.3007722795009613,312.1873815608791,303.8611829955205,564.0171363982817,0.019035390105321508,-277.9466247558594,238.90821838378906,76.64515686035156,-13.846433639526367,-2.59195876121521,24.59575080871582,12.115762710571289,-8.566222190856934,-1.8061503171920776,12.643452644348145,6.532865524291992,-7.432260990142822,-5.656033515930176,4.4161834716796875,3.6136116981506348,-3.8897688388824463,-3.1100575923919678,2.8485560417175293,1.6586004495620728,-3.9828083515167236,murmur
murmur__193_1308078104592_C1.wav,0.6524819135665894,0.2939152121543884,355.98812768318504,338.45579460053284,648.7103630514706,0.022403492647058824,-269.9402770996094,268.0284729003906,77.74968719482422,-25.015134811401367,-8.318984031677246,25.593021392822266,11.069685935974121,-13.611335754394531,-5.078874111175537,13.934399604797363,9.25598430633545,-5.6089067459106445,-3.5506138801574707,7.203189849853516,5.063110828399658,-4.413324356079102,-3.470834493637085,4.029330253601074,3.247398853302002,-2.981759548187256,murmur
murmur__195_1308140095331_C.wav,0.7285235524177551,0.07741456478834152,273.80647173649373,412.3736442006675,616.5248030323094,0.009993213718220338,-387.0563049316406,160.42379760742188,47.75368881225586,-7.277889728546143,12.506526947021484,37.580726623535156,24.696744918823242,2.6089823246002197,6.261240482330322,21.882841110229492,20.38966941833496,5.700404644012451,0.15533216297626495,5.484283447265625,6.653771877288818,1.3665767908096313,0.31292906403541565,4.979715347290039,6.404916763305664,2.7560184001922607,murmur
murmur__196_1308141034858_C.wav,0.6807363033294678,0.10358069837093353,333.0804552474776,399.0296067313042,743.2499638310185,0.016736861282578876,-332.77032470703125,153.30747985839844,52.064369201660156,-4.199998378753662,5.536407947540283,26.88456916809082,20.184398651123047,3.796184778213501,5.659491062164307,17.122039794921875,15.62352466583252,3.6649065017700195,-0.5988093614578247,4.656124114990234,6.2087273597717285,0.8479142189025879,-1.6930577754974365,1.999740481376648,4.222898006439209,1.114189863204956,murmur
murmur__165_1307109069581_C.wav,0.6635533571243286,0.04098257049918175,354.39836493116275,356.60845788347257,681.5058169157609,0.021520768633540372,-409.79595947265625,209.51222229003906,68.6557388305664,-12.345494270324707,-3.6351311206817627,22.6542911529541,13.665943145751953,-6.876432418823242,-3.3730177879333496,12.05593204498291,10.834087371826172,-2.538601875305176,-5.289760112762451,2.8906209468841553,4.750624179840088,-1.8326783180236816,-3.2946231365203857,3.27579665184021,6.3392653465271,1.3597853183746338,murmur
murmur__164_1307106095995_C.wav,0.6417213082313538,0.08881238847970963,319.16393743719254,371.097202596625,648.2799183238636,0.019272312973484848,-364.45074462890625,201.63880920410156,64.05020141601562,-11.26057243347168,2.305598497390747,30.66979217529297,20.897075653076172,-1.921345829963684,-0.3662130832672119,14.068716049194336,12.088094711303711,-2.103865385055542,-4.712230205535889,4.846365451812744,7.71464204788208,0.26506930589675903,-3.3186497688293457,1.7286462783813477,4.764535427093506,0.7119293212890625,murmur
murmur__197_1308141235553_D.wav,0.6376566886901855,0.11912605911493301,250.37046492333124,287.44455183178735,473.6897375965479,0.013876300441361917,-357.1641845703125,222.22813415527344,79.59319305419922,-3.155930757522583,3.2613375186920166,26.695598602294922,16.16390037536621,-3.384718418121338,1.8725835084915161,17.195873260498047,14.04584789276123,-1.1506201028823853,-4.986146926879883,2.2170681953430176,3.5178675651550293,-2.545492649078369,-3.590801239013672,1.6874287128448486,3.061519145965576,-1.170750379562378,murmur
murmur__201101051104.wav,0.7227160930633545,0.01129667554050684,1308.614730966549,2089.3342048822665,2947.209593770398,0.11342786186357702,-517.9334716796875,97.11116790771484,14.152630805969238,45.2891960144043,22.107343673706055,25.00180435180664,15.39795970916748,14.37463665008545,9.523680686950684,14.048426628112793,10.929529190063477,8.344754219055176,4.251035213470459,7.830102443695068,6.174839019775391,5.563653945922852,2.9724442958831787,4.550868034362793,3.03482723236084,3.525794744491577,murmur
murmur__185_1308073325396_C.wav,0.6957372426986694,0.050820499658584595,361.4823011944195,427.83845516450407,828.0755237140487,0.017736564343657817,-397.70257568359375,196.62274169921875,46.80709457397461,-24.480987548828125,4.389658451080322,38.6661262512207,22.874235153198242,-2.49056339263916,4.8764824867248535,22.50273895263672,16.381126403808594,-0.9024060368537903,-1.8079383373260498,7.290342807769775,5.2504730224609375,-3.5866432189941406,-1.9054304361343384,6.710324764251709,6.472078800201416,-0.9582967758178711,murmur
murmur__200_1308144251434_C.wav,0.6263670921325684,0.09080542623996735,437.4868036603073,434.26033242310723,898.6991550611413,0.030117753623188404,-345.5476379394531,186.01976013183594,50.42863845825195,-19.479644775390625,0.20398247241973877,30.19553565979004,18.479177474975586,-4.931581020355225,-1.7974501848220825,13.46908950805664,11.272674560546875,-1.8468629121780396,-2.7533280849456787,6.207047939300537,6.822299957275391,-0.8312563896179199,-2.423112392425537,2.984278917312622,3.959707498550415,-0.7465075850486755,murmur
murmur__195_1308140095331_C1.wav,0.7181481122970581,0.07297513633966446,285.91495024333165,408.56835908825525,652.4089875768443,0.010963648394808742,-388.03704833984375,156.3707275390625,48.318092346191406,-4.769465446472168,13.015080451965332,34.23804473876953,19.794740676879883,0.6065757870674133,8.665702819824219,25.746837615966797,22.2181396484375,5.100818157196045,-1.2921242713928223,3.8772220611572266,4.720306873321533,-0.39159291982650757,-0.3786080777645111,5.245458126068115,6.685730934143066,2.7302839756011963,murmur
murmur__171_1307971016233_D.wav,0.6238114237785339,0.269709974527359,380.1197331299417,336.0658694734356,691.9098657024794,0.025172714359504134,-254.96226501464844,263.63140869140625,75.93126678466797,-28.126510620117188,-13.217048645019531,23.212566375732422,13.380683898925781,-11.440044403076172,-7.47722864151001,9.246285438537598,6.95914888381958,-5.3480448722839355,-3.630084753036499,6.287906169891357,5.121335983276367,-3.1394076347351074,-2.4474546909332275,4.516537666320801,3.821011781692505,-3.0600972175598145,murmur
murmur__201108222221.wav,0.6608363389968872,0.060225602239370346,161.63896360590547,506.3259111110961,203.9358038651316,0.007349917763157895,-486.10089111328125,76.39717102050781,66.82207489013672,53.997291564941406,41.080963134765625,30.40816879272461,22.881736755371094,18.071144104003906,14.81458854675293,11.970762252807617,8.942258834838867,5.767903804779053,2.874068021774292,0.7294193506240845,-0.41553279757499695,-0.6346524357795715,-0.26453807950019836,0.2800857424736023,0.6976438760757446,0.8855456113815308,murmur
murmur__201104241315.wav,0.5625151991844177,0.021843641996383667,1086.4581682896412,1796.2087899697897,2073.680759705219,0.042763621536726804,-390.44366455078125,141.73214721679688,13.991084098815918,27.139724731445312,16.23262596130371,19.134410858154297,0.870436429977417,5.035545349121094,4.181917667388916,6.449825286865234,1.2555533647537231,1.388083815574646,-3.7652246952056885,-4.868155479431152,-5.617232322692871,-2.0890913009643555,-4.052781105041504,-5.809836387634277,-7.8145341873168945,-5.498399257659912,murmur
murmur__201101051108.wav,0.7867841720581055,0.007479492109268904,2617.715636737501,2359.285068652278,4989.855988903394,0.26386948229438645,-553.3823852539062,61.450870513916016,-11.238965034484863,27.315763473510742,8.83078384399414,13.050761222839355,4.317897319793701,7.672783374786377,5.507752418518066,9.728666305541992,7.410752773284912,5.27442741394043,0.6215264201164246,5.4555230140686035,4.6076788902282715,2.278345823287964,0.7004907727241516,4.437208652496338,0.5142688751220703,0.5640155076980591,murmur
murmur__201108222224.wav,0.7268784046173096,0.06817629933357239,142.44372959430532,482.9930836137701,191.50069387335526,0.0048471194261695905,-485.4951171875,76.21365356445312,65.88411712646484,53.042808532714844,40.1591911315918,29.61966896057129,22.362751007080078,18.08461570739746,15.472759246826172,13.367830276489258,11.031407356262207,8.415253639221191,5.7403130531311035,3.510721206665039,2.050372838973999,1.4265519380569458,1.3625547885894775,1.541709303855896,1.6417553424835205,1.5693645477294922,murmur
murmur__201103291548.wav,0.7849982380867004,0.1003827229142189,148.2616747950399,734.1927299696645,97.89632161458333,0.004576883198302469,-475.57598876953125,71.69674682617188,59.904815673828125,49.74580383300781,41.10477828979492,33.945980072021484,28.314224243164062,24.467660903930664,21.002790451049805,17.85496711730957,15.562043190002441,13.976571083068848,12.279946327209473,10.681243896484375,9.338358879089355,8.090287208557129,6.808874130249023,5.885258197784424,5.250446319580078,4.729943752288818,murmur
murmur__201108222231.wav,0.6607016324996948,0.0812537670135498,145.85364592952155,427.4909041712865,179.66372841282896,0.0069144622624269,-479.7406921386719,79.80838775634766,69.82649230957031,56.854488372802734,43.57490539550781,32.479942321777344,24.34454917907715,18.90162467956543,15.066452026367188,11.922761917114258,8.868072509765625,5.896888256072998,3.2085139751434326,1.1489577293395996,-0.13767480850219727,-0.641022801399231,-0.6183798909187317,-0.35046324133872986,-0.12077170610427856,0.0004944941028952599,murmur
murmur__201102051443.wav,0.5635402798652649,0.027263952419161797,1108.5664575110532,1914.7386111883045,2388.134765625,0.03606139721513606,-365.3175354003906,125.33766174316406,19.306806564331055,46.82545471191406,19.61492919921875,19.319366455078125,6.746427536010742,13.23157024383545,3.4874143600463867,3.557720184326172,-1.1754627227783203,1.0263956785202026,-4.887879848480225,-2.715665340423584,-5.517052173614502,-4.068902492523193,-4.611101150512695,-2.4891979694366455,-5.515778541564941,-2.7406654357910156,murmur
murmur__201101051114.wav,0.6673555374145508,0.04868471994996071,972.8020224259724,1939.6806130007353,2261.52044151844,0.020209489229765013,-377.2318420410156,93.36065673828125,11.84343147277832,46.102745056152344,24.742738723754883,26.941360473632812,19.114437103271484,16.374530792236328,15.940449714660645,18.406267166137695,16.500850677490234,10.286829948425293,8.271174430847168,11.697295188903809,9.753369331359863,6.509293079376221,6.825555324554443,7.087845802307129,4.437637805938721,4.373453140258789,murmur
murmur__201101180902.wav,0.7983595728874207,0.07268844544887543,244.29034320813238,1006.4249861046221,116.35376328350144,0.013204701008645533,-458.451416015625,53.636436462402344,45.15947723388672,38.01436233520508,32.77960205078125,28.261516571044922,24.199827194213867,21.00325584411621,18.5125732421875,16.465890884399414,14.815308570861816,13.502659797668457,12.376174926757812,11.365337371826172,10.448219299316406,9.596963882446289,8.845004081726074,8.17667293548584,7.5295586585998535,6.882591724395752,murmur
murmur__201104291843.wav,0.592854917049408,0.006086915265768766,2113.9975266874408,2514.710968669711,4833.065326397235,0.12161959134615384,-434.9202880859375,93.76519012451172,8.517175674438477,32.63227081298828,10.405181884765625,19.30422019958496,3.1528115272521973,7.385262489318848,-0.7555205225944519,4.398434638977051,-4.349045753479004,-0.04773026332259178,-4.378016471862793,0.6203323602676392,-4.9775190353393555,-1.8198490142822266,-6.80681848526001,-2.2777271270751953,-6.018984317779541,-1.4953815937042236,murmur
murmur__201108222227.wav,0.606401801109314,0.05695599690079689,161.4019861813835,488.44285422688273,207.1154142680921,0.007975260416666666,-481.8133239746094,78.76605987548828,67.676025390625,53.878273010253906,39.982730865478516,28.82823371887207,21.357707977294922,17.076457977294922,14.470427513122559,12.208714485168457,9.56069564819336,6.491347789764404,3.3714263439178467,0.7745125889778137,-0.9172855019569397,-1.635093331336975,-1.6375797986984253,-1.2461439371109009,-0.7648340463638306,-0.3268097937107086,murmur
murmur__201102052338.wav,0.556573212146759,0.02621600031852722,794.2455801796309,1467.67835236796,1363.9730237193944,0.03509458561533505,-416.55767822265625,146.0671844482422,23.76736831665039,17.709400177001953,35.226139068603516,24.472816467285156,10.799784660339355,5.16459846496582,6.997220039367676,6.144100189208984,0.04900423064827919,-4.256671905517578,-4.223667621612549,-3.965588331222534,-5.076021671295166,-4.569101333618164,-3.8715102672576904,-3.0955162048339844,-1.2238982915878296,-2.1877264976501465,murmur
murmur__201108222226.wav,0.6707390546798706,0.06830278038978577,151.06474364621366,475.2527954779855,200.15804893092104,0.006523266173245614,-481.8717956542969,78.48127746582031,67.79425811767578,54.39081954956055,40.9514045715332,29.98603630065918,22.526578903198242,18.11083221435547,15.385610580444336,13.086634635925293,10.524500846862793,7.629659175872803,4.704432964324951,2.1962597370147705,0.47012385725975037,-0.420649915933609,-0.6493803262710571,-0.5092085003852844,-0.2520790994167328,-0.028970027342438698,murmur
murmur__201106141148.wav,0.6141156554222107,0.015201549977064133,1553.7842079189857,2169.0203433163115,3414.6046441816634,0.0834941938229572,-407.8804016113281,113.15679931640625,12.093706130981445,34.863525390625,17.320661544799805,25.693695068359375,7.079353332519531,8.58949089050293,0.4877355098724365,5.00939416885376,-1.7197787761688232,1.211369514465332,-4.658084392547607,-0.5887154936790466,-4.184543609619141,-1.51864755153656,-5.428080081939697,-2.0117762088775635,-5.400209426879883,-1.8157708644866943,murmur
murmur__201108222232.wav,0.6414026618003845,0.07924826443195343,163.69185530962952,455.593609862656,212.59315892269737,0.008207979258040937,-478.28094482421875,82.16089630126953,71.23311614990234,57.695255279541016,43.772727966308594,32.13458251953125,23.515531539916992,17.73348045349121,13.53337574005127,10.04743766784668,6.698800563812256,3.5651962757110596,0.8227180242538452,-1.091926097869873,-2.0340840816497803,-2.040882110595703,-1.5277321338653564,-0.8542219996452332,-0.36866405606269836,-0.10050879418849945,murmur
murmur__201108222223.wav,0.5251877903938293,0.08043675124645233,153.8439985475066,375.5536796229958,198.17472759046052,0.01038382903874269,-475.0873107910156,90.61854553222656,77.67634582519531,61.106746673583984,44.95168685913086,32.1276969909668,23.669851303100586,18.672143936157227,15.391961097717285,12.351544380187988,8.889525413513184,5.043602466583252,1.2168420553207397,-2.039625406265259,-4.307405471801758,-5.447842597961426,-5.566720485687256,-4.947704792022705,-3.9439697265625,-2.8679747581481934,murmur
murmur__201104021355.wav,0.544198751449585,0.010544901713728905,1561.400076743531,2346.5486977769046,3559.8061166158536,0.06626333841463415,-437.2155456542969,110.60438537597656,29.8004207611084,33.88340377807617,13.844758987426758,19.800392150878906,11.024402618408203,10.149303436279297,-3.723320245742798,-0.3843383193016052,-6.42036247253418,0.41326165199279785,-2.7025146484375,-0.5435795783996582,-7.2554240226745605,-4.0202178955078125,-6.22336483001709,-2.207686185836792,-5.8767828941345215,-2.878352165222168,murmur
murmur__201108222252.wav,0.7262611389160156,0.08833945542573929,117.47605669456757,375.87631761063477,154.3527703536184,0.005041289747807018,-466.18475341796875,74.28582763671875,66.31654357910156,56.464839935302734,45.79348373413086,36.33818817138672,28.921207427978516,23.783655166625977,20.0883846282959,17.126039505004883,14.243881225585938,11.313077926635742,8.39168643951416,5.88748836517334,4.022665977478027,2.8895211219787598,2.270524263381958,1.957626461982727,1.6753004789352417,1.3195042610168457,murmur
murmur__203_1308162026258_B.wav,0.6464976072311401,0.05555523559451103,334.18368467782585,386.24039013164827,675.2830222800926,0.018120659722222224,-373.1883239746094,179.9452667236328,58.756202697753906,-4.684410572052002,9.253683090209961,29.766416549682617,13.71269416809082,-8.423747062683105,-2.794118642807007,13.683831214904785,11.526493072509766,-2.608651638031006,-5.380498886108398,2.636164426803589,4.93370246887207,0.3931023180484772,0.42017191648483276,5.061329364776611,4.64775276184082,-0.5056571960449219,murmur
murmur__201108222236.wav,0.6639317274093628,0.05710965022444725,155.83549430484655,496.7173912796383,196.12844366776315,0.0067531295687134505,-484.6062316894531,74.41960144042969,64.34400177001953,52.22016525268555,39.85032653808594,29.777284622192383,22.765979766845703,18.399011611938477,15.417135238647461,12.753926277160645,9.907872200012207,6.929049491882324,4.173696994781494,2.078709602355957,0.8605030179023743,0.44243019819259644,0.49351850152015686,0.6987031698226929,0.7976943254470825,0.7215181589126587,murmur
murmur__201108222248.wav,0.6834245920181274,0.07134091854095459,137.2172052764603,435.9293337972307,175.4137541118421,0.006570381030701755,-480.39373779296875,75.70674133300781,66.91842651367188,55.41790008544922,43.482295989990234,33.38530731201172,25.918352127075195,20.89994239807129,17.348657608032227,14.37196159362793,11.375995635986328,8.33580493927002,5.483349323272705,3.1864206790924072,1.6255459785461426,0.8065010905265808,0.4963034391403198,0.4210122525691986,0.32300665974617004,0.11681123077869415,murmur
murmur__201108222253.wav,0.7258082032203674,0.1014324203133583,101.11482862234205,328.90898896631796,133.38623046875,0.004632960983187134,-442.68182373046875,69.2668685913086,63.083160400390625,55.29900360107422,46.301673889160156,37.75260543823242,30.407472610473633,24.792743682861328,20.53403091430664,17.279462814331055,14.467652320861816,11.839971542358398,9.193479537963867,6.71768045425415,4.5759596824646,2.9800662994384766,1.9111018180847168,1.3474781513214111,1.0859440565109253,0.9725697040557861,murmur
murmur__201108222233.wav,0.5595123767852783,0.10267439484596252,148.89020841363413,366.336556666193,196.0339997944079,0.0088761536001462,-473.44598388671875,89.3687515258789,78.51715850830078,63.84132766723633,48.75660705566406,35.77630615234375,25.92558479309082,18.93804168701172,13.888577461242676,9.834455490112305,6.190919399261475,2.8045835494995117,-0.1633121818304062,-2.433406352996826,-3.812579870223999,-4.3210625648498535,-4.173901557922363,-3.653895616531372,-2.9928970336914062,-2.3340015411376953,murmur
murmur__201108222258.wav,0.7281478643417358,0.06820369511842728,116.03021485346363,400.57848992257067,145.28615851151315,0.004861396655701755,-464.70770263671875,68.08358001708984,61.57802200317383,52.78689193725586,43.375518798828125,34.67871856689453,27.64102554321289,22.479080200195312,18.733367919921875,15.773427963256836,13.132102966308594,10.581878662109375,8.163442611694336,6.102043628692627,4.605401515960693,3.7154691219329834,3.291684627532959,3.093763589859009,2.897477388381958,2.5699613094329834,murmur
murmur__201108222243.wav,0.651232123374939,0.12736952304840088,160.03775133379932,437.5299923769171,211.5857576069079,0.007632606907894737,-451.369140625,85.61381530761719,72.00282287597656,58.801979064941406,45.79998016357422,34.824405670166016,25.99909782409668,19.796133041381836,15.695419311523438,12.028928756713867,8.52606201171875,5.5400824546813965,2.9429688453674316,1.0521864891052246,-0.21781158447265625,-0.4505589008331299,-0.5848212242126465,-0.6503401398658752,-0.7698712348937988,-0.7188144326210022,murmur
murmur__201108222251.wav,0.730535626411438,0.07383593916893005,130.0909799157937,428.11565279089484,166.8508429276316,0.005191200657894737,-467.42059326171875,69.41303253173828,62.275733947753906,52.963829040527344,43.0766716003418,34.136043548583984,27.1541690826416,22.19904899597168,18.689533233642578,15.857186317443848,13.17414379119873,10.431173324584961,7.74126672744751,5.424519062042236,3.750932216644287,2.791505813598633,2.3827803134918213,2.2642669677734375,2.192153215408325,1.9821052551269531,murmur
murmur__201108222242.wav,0.6866509914398193,0.09295535832643509,148.1177997898392,436.0707749437414,195.08956106085526,0.006259137426900585,-459.4324645996094,74.87110137939453,66.82746887207031,56.35688400268555,45.26586151123047,35.19829177856445,27.136547088623047,21.08401870727539,16.50052261352539,12.775086402893066,9.528929710388184,6.561249256134033,3.898585319519043,1.7540847063064575,0.3065979778766632,-0.42803165316581726,-0.6279940605163574,-0.5484927296638489,-0.42173686623573303,-0.3837110698223114,murmur
murmur__201108222237.wav,0.6548240780830383,0.07336504757404327,142.15273692212853,441.8280772650205,181.61556846217104,0.007058662280701755,-482.2131652832031,76.54574584960938,67.21183776855469,55.08407974243164,42.655155181884766,32.136165618896484,24.4625186920166,19.379865646362305,15.8739595413208,12.89910888671875,9.921796798706055,6.891090393066406,4.105418682098389,1.9260271787643433,0.5672327280044556,-0.05516066774725914,-0.2127685546875,-0.19754451513290405,-0.20390136539936066,-0.281007319688797,murmur
murmur__201108222256.wav,0.7507019639015198,0.04631054773926735,150.09436001980976,526.1468277573925,185.80258018092104,0.0048828125,-473.1163635253906,63.151363372802734,56.03849792480469,47.29328155517578,37.814456939697266,29.493083953857422,23.019317626953125,18.5982723236084,15.481596946716309,13.04150104522705,10.713766098022461,8.442612648010254,6.312241554260254,4.666125297546387,3.6494929790496826,3.267530918121338,3.249070644378662,3.3582727909088135,3.347907066345215,3.148878574371338,murmur
